Continent,Country,Date,Title,Region,SoilLEX.Keyword,translated.title,Link
Europe,Malta,5/07/2023,Annexes to the proposal for a Directive of the European Parliament and of the Council   on Soil Monitoring and Resilience  (Soil Monitoring Law),European Union,Soil quality,Annexes to the proposal for a Directive of the European Parliament and of the Council on Soil Monitoring and Resilience (Soil Monitoring Law),https://environment.ec.europa.eu/system/files/2023-07/ANNEXES%20to%20the%20proposal%20for%20a%20Directive%20of%20the%20European%20Parliament%20and%20of%20the%20Council_COM_2023_416_final.pdf
Europe,Malta,5/07/2023,Annexes to the proposal for a Directive of the European Parliament and of the Council   on Soil Monitoring and Resilience  (Soil Monitoring Law),European Union,Soil restoration,Annexes to the proposal for a Directive of the European Parliament and of the Council on Soil Monitoring and Resilience (Soil Monitoring Law),https://environment.ec.europa.eu/system/files/2023-07/ANNEXES%20to%20the%20proposal%20for%20a%20Directive%20of%20the%20European%20Parliament%20and%20of%20the%20Council_COM_2023_416_final.pdf
Europe,Malta,5/07/2023,Proposal for a Directive of the European Parliament and of the Council on Soil Monitoring and Resilience (Soil Monitoring Law),European Union,Soil restoration,Proposal for a Directive of the European Parliament and of the Council on Soil Monitoring and Resilience (Soil Monitoring Law),https://environment.ec.europa.eu/system/files/2023-07/Proposal%20for%20a%20DIRECTIVE%20OF%20THE%20EUROPEAN%20PARLIAMENT%20AND%20OF%20THE%20COUNCIL%20on%20Soil%20Monitoring%20and%20Resilience_COM_2023_416_final.pdf
Europe,Moldova,4/12/2003,Law No. 1041-XIV on forest reclamation of degraded land.,National,Soil erosion,Law No. 1041-XIV on forest reclamation of degraded land.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC074312/
Europe,Moldova,4/12/2003,Law No. 1041-XIV on forest reclamation of degraded land.,National,Soil pollution,Law No. 1041-XIV on forest reclamation of degraded land.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC074312/
Europe,Moldova,4/12/2003,Law No. 1041-XIV on forest reclamation of degraded land.,National,Soil restoration,Law No. 1041-XIV on forest reclamation of degraded land.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC074312/
Europe,Moldova,16/08/2004,Decree No. 381 of the Ministry of Ecology and Natural Resources validating the Regulation on evaluation of environmental damage.,National,Soil conservation,Decree No. 381 of the Ministry of Ecology and Natural Resources validating the Regulation on evaluation of environmental damage.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC074853/
Europe,Moldova,16/08/2004,Decree No. 381 of the Ministry of Ecology and Natural Resources validating the Regulation on evaluation of environmental damage.,National,Soil monitoring,Decree No. 381 of the Ministry of Ecology and Natural Resources validating the Regulation on evaluation of environmental damage.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC074853/
Europe,Moldova,16/08/2004,Decree No. 381 of the Ministry of Ecology and Natural Resources validating the Regulation on evaluation of environmental damage.,National,Soil quality,Decree No. 381 of the Ministry of Ecology and Natural Resources validating the Regulation on evaluation of environmental damage.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC074853/
Europe,Moldova,24/04/2014,Environmental Strategy for the years 2014-2023.,National,Soil conservation,Environmental Strategy for the years 2014-2023.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC159048/
Europe,Moldova,24/04/2014,Environmental Strategy for the years 2014-2023.,National,Soil pollution,Environmental Strategy for the years 2014-2023.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC159048/
Europe,Moldova,24/04/2014,Environmental Strategy for the years 2014-2023.,National,Soil restoration,Environmental Strategy for the years 2014-2023.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC159048/
Europe,Moldova,5/04/2016,Order No. 79 of the Ministry of Agriculture and Food industry validating the Requirements for the application of the System of conservative agriculture.,National,Soil conservation,Order No. 79 of the Ministry of Agriculture and Food industry validating the Requirements for the application of the System of conservative agriculture.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC178688/
Europe,Moldova,5/04/2016,Order No. 79 of the Ministry of Agriculture and Food industry validating the Requirements for the application of the System of conservative agriculture.,National,Soil erosion,Order No. 79 of the Ministry of Agriculture and Food industry validating the Requirements for the application of the System of conservative agriculture.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC178688/
Europe,Moldova,5/04/2016,Order No. 79 of the Ministry of Agriculture and Food industry validating the Requirements for the application of the System of conservative agriculture.,National,Waterlogging,Order No. 79 of the Ministry of Agriculture and Food industry validating the Requirements for the application of the System of conservative agriculture.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC178688/
Europe,Moldova,25/04/2018,Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,National,Nutrient Imbalance,Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC070996
Europe,Moldova,25/04/2018,Ministerial Decree No. 376 amending Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,National,Nutrient Imbalance,Ministerial Decree No. 376 amending Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC178564/
Europe,Moldova,25/04/2018,Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,National,Soil conservation,Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC070996
Europe,Moldova,25/04/2018,Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,National,Soil monitoring,Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC070996
Europe,Moldova,25/04/2018,Ministerial Decree No. 376 amending Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,National,Soil monitoring,Ministerial Decree No. 376 amending Ministerial Decree No. 1307 validating Regulation on the state testing and approbation of phytosanitary means of soil improvement for agriculture and forestry.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC178564/
Europe,Moldova,11/07/2018,"Government Decree No. 691 validating the Regulation on the conditions and the procedures for the performance of activities for land reclamation, protection, conservation and improvement of soil fertility.",National,Soil conservation,"Government Decree No. 691 validating the Regulation on the conditions and the procedures for the performance of activities for land reclamation, protection, conservation and improvement of soil fertility.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC178501/
Europe,Moldova,11/07/2018,"Government Decree No. 691 validating the Regulation on the conditions and the procedures for the performance of activities for land reclamation, protection, conservation and improvement of soil fertility.",National,Soil erosion,"Government Decree No. 691 validating the Regulation on the conditions and the procedures for the performance of activities for land reclamation, protection, conservation and improvement of soil fertility.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC178501/
Europe,Moldova,11/07/2018,"Government Decree No. 691 validating the Regulation on the conditions and the procedures for the performance of activities for land reclamation, protection, conservation and improvement of soil fertility.",National,Soil restoration,"Government Decree No. 691 validating the Regulation on the conditions and the procedures for the performance of activities for land reclamation, protection, conservation and improvement of soil fertility.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC178501/
Europe,Netherlands,13/06/1979,Act containing provisions concerning general matters of environmental hygiene (Environment Management Act).,National,Soil conservation,Act containing provisions concerning general matters of environmental hygiene (Environment Management Act).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC008981/
Europe,Netherlands,13/06/1979,Act containing provisions concerning general matters of environmental hygiene (Environment Management Act).,National,Soil pollution,Act containing provisions concerning general matters of environmental hygiene (Environment Management Act).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC008981/
Europe,Netherlands,3/07/1986,Soil Protection Act,National,Salinisation,Soil Protection Act,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC008966/
Europe,Netherlands,3/07/1986,Soil Protection Act,National,Soil conservation,Soil Protection Act,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC008966/
Europe,Netherlands,3/07/1986,Soil Protection Act,National,Soil erosion,Soil Protection Act,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC008966/
Europe,Netherlands,27/11/1986,Act containing rules relative to the trade in and the disposal of fertilizing substances (Fertilizing Substances Act).,National,Nutrient Imbalance,Act containing rules relative to the trade in and the disposal of fertilizing substances (Fertilizing Substances Act).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC017514/
Europe,Netherlands,27/11/1986,Act containing rules relative to the trade in and the disposal of fertilizing substances (Fertilizing Substances Act).,National,Soil organic carbon loss,Act containing rules relative to the trade in and the disposal of fertilizing substances (Fertilizing Substances Act).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC017514/
Europe,Netherlands,27/11/1986,Act containing rules relative to the trade in and the disposal of fertilizing substances (Fertilizing Substances Act).,National,Soil pollution,Act containing rules relative to the trade in and the disposal of fertilizing substances (Fertilizing Substances Act).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC017514/
Europe,Netherlands,20/04/1993,Decree No. 233 of 1993 containing Rules relative to Infiltration of Surface Water into the Soil.,National,Soil conservation,Decree No. 233 of 1993 containing Rules relative to Infiltration of Surface Water into the Soil.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC009010/
Europe,Netherlands,20/04/1993,Decree No. 233 of 1993 containing Rules relative to Infiltration of Surface Water into the Soil.,National,Soil pollution,Decree No. 233 of 1993 containing Rules relative to Infiltration of Surface Water into the Soil.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC009010/
Europe,Netherlands,20/04/1993,Decree No. 233 of 1993 containing Rules relative to Infiltration of Surface Water into the Soil.,National,Waterlogging,Decree No. 233 of 1993 containing Rules relative to Infiltration of Surface Water into the Soil.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC009010/
Europe,Netherlands,17/02/2007,Plant Protection Products and Biocidal Products Act,National,Soil monitoring,Plant Protection Products and Biocidal Products Act,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC077887/
Europe,Netherlands,17/02/2007,Plant Protection Products and Biocidal Products Act,National,Soil pollution,Plant Protection Products and Biocidal Products Act,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC077887/
Europe,Netherlands,22/11/2007,Soil Quality Decree,National,Soil monitoring,Soil Quality Decree,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC110657/
Europe,Netherlands,22/11/2007,Soil Quality Decree,National,Soil pollution,Soil Quality Decree,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC110657/
Europe,Netherlands,22/11/2007,Soil Quality Decree,National,Soil quality,Soil Quality Decree,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC110657/
Europe,Netherlands,6/11/2008,Act General Provisions on the Physical Living Environment No. 566 of 2006.,National,Soil monitoring,Act General Provisions on the Physical Living Environment No. 566 of 2006.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC098522/
Europe,Netherlands,6/11/2008,Act General Provisions on the Physical Living Environment No. 566 of 2006.,National,Soil pollution,Act General Provisions on the Physical Living Environment No. 566 of 2006.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC098522/
